match_id,team,opponent,team_score_innings1,toss,ground,result
4434,India,Australia,130,bowl,Old Trafford,1
4435,Pakistan,England,157,bowl,Old Trafford,1
4436,Sri Lanka,South Africa,142,bat,Old Trafford,0
4437,Afghanistan,India,189,bat,Wankhede Stadium,1
4438,West Indies,India,159,bat,Wankhede Stadium,0
4439,New Zealand,Sri Lanka,190,bat,Wankhede Stadium,1
4440,Pakistan,England,170,bat,Gaddafi Stadium,0
4441,Pakistan,India,171,bat,Adelaide Oval,1
4442,Pakistan,India,152,bowl,Old Trafford,1
4443,New Zealand,England,184,bowl,Dubai International Stadium,0
4444,West Indies,Afghanistan,170,bowl,Dubai International Stadium,1
4445,Sri Lanka,Pakistan,178,bowl,Old Trafford,1
4446,Sri Lanka,India,216,bowl,Old Trafford,0
4447,Pakistan,Sri Lanka,172,bowl,Wankhede Stadium,0
4448,Bangladesh,Afghanistan,149,bowl,Gaddafi Stadium,1
4449,India,Australia,186,bat,Eden Gardens,1
4450,West Indies,New Zealand,195,bat,Dubai International Stadium,1
4451,Australia,Sri Lanka,180,bowl,Dubai International Stadium,0
4452,West Indies,Bangladesh,171,bat,Wankhede Stadium,0
4453,New Zealand,Sri Lanka,146,bat,Melbourne Cricket Ground,0
4454,England,South Africa,140,bat,Dubai International Stadium,0
4455,India,South Africa,162,bowl,Old Trafford,1
4456,India,Pakistan,174,bowl,Gaddafi Stadium,1
4457,Afghanistan,Australia,160,bowl,Pallekele International Cricket Stadium,1
4458,New Zealand,India,210,bowl,Eden Gardens,0
4459,Bangladesh,New Zealand,119,bowl,Pallekele International Cricket Stadium,1
4460,India,Pakistan,143,bowl,Wankhede Stadium,0
4461,New Zealand,England,178,bat,Wankhede Stadium,1
4462,India,South Africa,203,bat,Old Trafford,1
4463,Pakistan,South Africa,159,bat,Wankhede Stadium,1
4464,England,Sri Lanka,170,bat,Gaddafi Stadium,1
4465,India,West Indies,103,bat,Pallekele International Cricket Stadium,0
4466,West Indies,Bangladesh,193,bowl,Wankhede Stadium,0
4467,Afghanistan,West Indies,129,bat,SCG,0
4468,Sri Lanka,Afghanistan,220,bowl,SCG,0
4469,Pakistan,India,144,bowl,SCG,0
4470,Pakistan,West Indies,145,bowl,Adelaide Oval,0
4471,India,England,178,bowl,Adelaide Oval,0
4472,Pakistan,Sri Lanka,137,bat,Lord's,1
4473,West Indies,New Zealand,222,bat,Old Trafford,1
4474,Bangladesh,Afghanistan,143,bowl,Gaddafi Stadium,1
4475,South Africa,West Indies,136,bat,Gaddafi Stadium,0
4476,Australia,Sri Lanka,158,bat,SCG,0
4477,Bangladesh,Pakistan,141,bowl,Gaddafi Stadium,1
4478,New Zealand,England,121,bat,Lord's,0
4479,Afghanistan,Australia,198,bat,Gaddafi Stadium,1
4480,Australia,South Africa,147,bowl,Melbourne Cricket Ground,0
4481,India,Bangladesh,110,bat,Eden Gardens,0
4482,England,India,171,bat,Lord's,0
4483,New Zealand,England,207,bat,Wankhede Stadium,1
4484,Afghanistan,Sri Lanka,170,bat,Eden Gardens,1
4485,India,Pakistan,205,bowl,Old Trafford,0
4486,England,West Indies,144,bat,Pallekele International Cricket Stadium,0
4487,West Indies,Pakistan,215,bowl,Lord's,1
4488,India,Afghanistan,140,bat,Adelaide Oval,0
4489,Sri Lanka,Pakistan,173,bat,Eden Gardens,0
4490,England,New Zealand,171,bat,Eden Gardens,0
4491,India,Afghanistan,198,bat,Lord's,1
4492,South Africa,Australia,174,bat,SCG,1
4493,Pakistan,New Zealand,153,bat,Wankhede Stadium,0
4494,New Zealand,England,139,bat,Eden Gardens,0
4495,South Africa,Afghanistan,129,bat,Old Trafford,0
4496,Australia,West Indies,177,bat,Dubai International Stadium,0
4497,India,Pakistan,145,bowl,Melbourne Cricket Ground,1
4498,England,Bangladesh,179,bat,Melbourne Cricket Ground,0
4499,New Zealand,Afghanistan,120,bowl,Eden Gardens,1
4500,New Zealand,India,180,bat,Gaddafi Stadium,1
4501,West Indies,India,225,bowl,Adelaide Oval,0
4502,South Africa,New Zealand,178,bowl,Melbourne Cricket Ground,1
4503,South Africa,Afghanistan,167,bowl,Old Trafford,1
4504,New Zealand,Afghanistan,214,bat,Wankhede Stadium,1
4505,Sri Lanka,New Zealand,167,bowl,SCG,1
4506,India,Bangladesh,124,bat,Lord's,0
4507,Australia,Pakistan,207,bat,Gaddafi Stadium,1
4508,Afghanistan,Australia,175,bat,SCG,0
4509,West Indies,Afghanistan,173,bowl,Gaddafi Stadium,0
4510,West Indies,Pakistan,151,bowl,Wankhede Stadium,1
4511,South Africa,Pakistan,163,bowl,Eden Gardens,0
4512,West Indies,India,156,bat,Old Trafford,0
4513,India,England,202,bat,SCG,1
4514,Pakistan,Afghanistan,180,bat,Dubai International Stadium,1
4515,Afghanistan,Sri Lanka,168,bat,Eden Gardens,0
4516,India,Afghanistan,196,bat,Lord's,1
4517,Bangladesh,India,172,bowl,SCG,1
4518,Bangladesh,Pakistan,148,bowl,Pallekele International Cricket Stadium,1
4519,West Indies,India,148,bat,Melbourne Cricket Ground,0
4520,Bangladesh,New Zealand,166,bat,Gaddafi Stadium,1
4521,Australia,Bangladesh,190,bowl,Melbourne Cricket Ground,0
4522,England,Pakistan,172,bowl,Melbourne Cricket Ground,0
4523,Sri Lanka,Afghanistan,205,bat,SCG,1
4524,Afghanistan,West Indies,183,bowl,Eden Gardens,0
4525,West Indies,Afghanistan,147,bowl,Dubai International Stadium,1
4526,West Indies,New Zealand,150,bowl,Dubai International Stadium,1
4527,Australia,Bangladesh,83,bowl,SCG,1
4528,India,Pakistan,164,bat,SCG,1
4529,England,Australia,174,bat,Pallekele International Cricket Stadium,1
4530,India,South Africa,164,bat,Eden Gardens,1
4531,Bangladesh,Australia,189,bat,Pallekele International Cricket Stadium,1
4532,India,West Indies,172,bowl,Gaddafi Stadium,0
4533,Sri Lanka,South Africa,228,bowl,Lord's,0
4534,West Indies,Afghanistan,147,bowl,Lord's,0
4535,South Africa,England,187,bowl,Dubai International Stadium,1
4536,Pakistan,India,143,bat,Gaddafi Stadium,0
4537,Sri Lanka,Pakistan,156,bowl,Lord's,1
4538,England,South Africa,120,bat,SCG,0
4539,India,Pakistan,194,bat,Wankhede Stadium,1
4540,New Zealand,Australia,208,bowl,Wankhede Stadium,0
4541,New Zealand,Bangladesh,88,bowl,Pallekele International Cricket Stadium,1
4542,West Indies,Australia,161,bowl,Old Trafford,1
4543,India,Australia,172,bat,Lord's,1
4544,West Indies,Pakistan,179,bat,Old Trafford,1
4545,Australia,Afghanistan,196,bat,SCG,1
4546,New Zealand,Bangladesh,124,bat,Melbourne Cricket Ground,0
4547,Sri Lanka,South Africa,174,bat,Gaddafi Stadium,1
4548,West Indies,Pakistan,155,bowl,Old Trafford,1
4549,England,Pakistan,173,bat,SCG,1
4550,Australia,Bangladesh,195,bat,SCG,1
4551,Afghanistan,Bangladesh,175,bat,Dubai International Stadium,1
4552,Australia,New Zealand,154,bat,Eden Gardens,0
4553,Australia,India,167,bowl,Pallekele International Cricket Stadium,0
4554,Afghanistan,West Indies,102,bat,Pallekele International Cricket Stadium,0
4555,South Africa,Sri Lanka,160,bowl,Adelaide Oval,1
4556,West Indies,Sri Lanka,206,bat,Gaddafi Stadium,1
4557,Bangladesh,Sri Lanka,166,bowl,Eden Gardens,0
4558,India,New Zealand,228,bat,Lord's,1
4559,Australia,Sri Lanka,170,bat,Dubai International Stadium,1
4560,New Zealand,India,142,bowl,Eden Gardens,0
4561,Sri Lanka,Pakistan,203,bat,Dubai International Stadium,1
4562,Pakistan,Afghanistan,160,bowl,Dubai International Stadium,1
4563,Pakistan,Sri Lanka,200,bowl,Eden Gardens,0
4564,Afghanistan,West Indies,171,bowl,Gaddafi Stadium,1
4565,West Indies,Afghanistan,130,bowl,Dubai International Stadium,0
4566,West Indies,Bangladesh,147,bowl,Gaddafi Stadium,1
4567,West Indies,South Africa,167,bat,Dubai International Stadium,1
4568,England,New Zealand,181,bowl,Eden Gardens,0
4569,South Africa,Australia,160,bowl,SCG,1
4570,West Indies,Bangladesh,144,bowl,Melbourne Cricket Ground,1
4571,Sri Lanka,New Zealand,110,bat,Melbourne Cricket Ground,0
4572,Australia,New Zealand,185,bat,Pallekele International Cricket Stadium,0
4573,Pakistan,Afghanistan,167,bat,Adelaide Oval,0
4574,Afghanistan,New Zealand,153,bat,Adelaide Oval,0
4575,Sri Lanka,England,166,bowl,Eden Gardens,0
4576,Pakistan,Australia,168,bowl,Wankhede Stadium,0
4577,Bangladesh,Sri Lanka,148,bowl,Eden Gardens,1
4578,Bangladesh,New Zealand,237,bowl,Dubai International Stadium,0
4579,South Africa,Australia,185,bowl,Dubai International Stadium,0
4580,New Zealand,Pakistan,176,bat,Melbourne Cricket Ground,0
4581,Sri Lanka,New Zealand,190,bat,Wankhede Stadium,0
4582,Afghanistan,Sri Lanka,142,bat,Adelaide Oval,0
4583,New Zealand,Pakistan,168,bowl,Gaddafi Stadium,0
4584,India,Australia,154,bat,Gaddafi Stadium,0
4585,Bangladesh,Australia,180,bat,Melbourne Cricket Ground,0
4586,Sri Lanka,Bangladesh,179,bat,Gaddafi Stadium,1
4587,West Indies,India,97,bowl,SCG,1
4588,Afghanistan,India,165,bowl,Gaddafi Stadium,1
4589,Pakistan,Sri Lanka,154,bat,Gaddafi Stadium,1
4590,India,New Zealand,172,bowl,Gaddafi Stadium,0
4591,Afghanistan,Sri Lanka,153,bowl,Pallekele International Cricket Stadium,0
4592,Bangladesh,Australia,143,bowl,Wankhede Stadium,1
4593,Sri Lanka,India,140,bowl,SCG,1
4594,India,Afghanistan,199,bat,Eden Gardens,1
4595,West Indies,India,153,bat,Melbourne Cricket Ground,0
4596,New Zealand,Pakistan,195,bat,Eden Gardens,1
4597,India,Afghanistan,124,bat,Pallekele International Cricket Stadium,0
4598,South Africa,Pakistan,179,bowl,Dubai International Stadium,0
4599,Pakistan,Sri Lanka,187,bowl,Wankhede Stadium,0
4600,Bangladesh,India,174,bat,Lord's,1
4601,Sri Lanka,England,180,bowl,Dubai International Stadium,1
4602,South Africa,Afghanistan,189,bowl,SCG,0
4603,Afghanistan,Bangladesh,171,bowl,Eden Gardens,1
4604,Sri Lanka,West Indies,174,bowl,Wankhede Stadium,0
4605,New Zealand,Afghanistan,155,bat,Wankhede Stadium,0
4606,West Indies,Afghanistan,181,bowl,Lord's,0
4607,India,West Indies,138,bat,Dubai International Stadium,1
4608,Sri Lanka,Bangladesh,133,bat,Old Trafford,0
4609,Afghanistan,England,153,bowl,Lord's,1
4610,Pakistan,South Africa,134,bowl,Wankhede Stadium,0
4611,Afghanistan,Bangladesh,168,bat,Adelaide Oval,0
4612,Afghanistan,West Indies,180,bowl,Pallekele International Cricket Stadium,1
4613,England,South Africa,174,bat,SCG,1
4614,Bangladesh,New Zealand,186,bowl,SCG,1
4615,Pakistan,West Indies,148,bat,Gaddafi Stadium,0
4616,South Africa,Afghanistan,149,bowl,Dubai International Stadium,1
4617,England,West Indies,191,bat,Wankhede Stadium,1
4618,Afghanistan,Pakistan,141,bat,Eden Gardens,0
4619,New Zealand,India,141,bowl,Dubai International Stadium,0
4620,India,Bangladesh,195,bowl,Dubai International Stadium,0
4621,Bangladesh,Australia,147,bat,Wankhede Stadium,1
4622,Sri Lanka,Australia,142,bat,Dubai International Stadium,0
4623,Sri Lanka,New Zealand,193,bat,Pallekele International Cricket Stadium,1
4624,India,England,218,bat,Old Trafford,1
4625,Bangladesh,Pakistan,150,bat,Dubai International Stadium,0
4626,India,New Zealand,123,bowl,Melbourne Cricket Ground,1
4627,Bangladesh,New Zealand,134,bowl,Eden Gardens,0
4628,Australia,England,162,bowl,Dubai International Stadium,1
4629,South Africa,England,170,bat,Old Trafford,1
4630,Afghanistan,Pakistan,100,bowl,Dubai International Stadium,1
4631,Bangladesh,South Africa,161,bowl,Adelaide Oval,1
4632,New Zealand,South Africa,138,bat,Old Trafford,0
4633,South Africa,Bangladesh,152,bat,Gaddafi Stadium,0
4634,Pakistan,Bangladesh,178,bat,Adelaide Oval,1
4635,India,New Zealand,185,bat,Dubai International Stadium,1
4636,New Zealand,South Africa,181,bat,Dubai International Stadium,1
4637,Pakistan,South Africa,161,bowl,Eden Gardens,0
4638,Sri Lanka,West Indies,150,bowl,Adelaide Oval,1
4639,Australia,Pakistan,203,bowl,Pallekele International Cricket Stadium,0
4640,India,Pakistan,148,bowl,Old Trafford,1
4641,New Zealand,Pakistan,152,bowl,Dubai International Stadium,1
4642,Sri Lanka,South Africa,171,bat,Old Trafford,1
4643,Afghanistan,Pakistan,188,bat,Lord's,1
4644,Afghanistan,Sri Lanka,187,bowl,SCG,0
4645,England,Australia,180,bat,SCG,0
4646,South Africa,Sri Lanka,169,bowl,Old Trafford,0
4647,Bangladesh,West Indies,203,bowl,Old Trafford,0
4648,Pakistan,New Zealand,153,bowl,Adelaide Oval,1
4649,West Indies,South Africa,134,bat,Melbourne Cricket Ground,0
4650,West Indies,Sri Lanka,193,bat,Eden Gardens,1
4651,South Africa,Bangladesh,142,bowl,Lord's,0
4652,South Africa,England,170,bowl,Old Trafford,1
4653,Sri Lanka,Australia,138,bowl,Wankhede Stadium,1
4654,South Africa,New Zealand,128,bat,Dubai International Stadium,0
4655,India,South Africa,150,bat,Eden Gardens,0
4656,Sri Lanka,South Africa,186,bowl,SCG,0
4657,Bangladesh,Pakistan,176,bat,Old Trafford,0
4658,England,Sri Lanka,175,bowl,Wankhede Stadium,1
4659,Afghanistan,Pakistan,122,bat,Dubai International Stadium,0
4660,England,Pakistan,162,bowl,Eden Gardens,0
4661,England,Pakistan,177,bat,Melbourne Cricket Ground,1
4662,South Africa,Australia,185,bowl,SCG,0
4663,South Africa,England,222,bowl,Dubai International Stadium,0
4664,Pakistan,Australia,172,bowl,Pallekele International Cricket Stadium,0
4665,Sri Lanka,South Africa,167,bowl,Adelaide Oval,0
4666,Afghanistan,West Indies,170,bowl,Eden Gardens,1
4667,New Zealand,West Indies,104,bowl,Gaddafi Stadium,1
4668,England,New Zealand,155,bat,Dubai International Stadium,0
4669,New Zealand,Pakistan,186,bowl,Wankhede Stadium,1
4670,India,Pakistan,178,bat,Gaddafi Stadium,1
4671,Australia,New Zealand,174,bat,SCG,0
4672,South Africa,Afghanistan,208,bat,Gaddafi Stadium,1
4673,England,West Indies,149,bowl,Melbourne Cricket Ground,1
4674,Afghanistan,Pakistan,143,bowl,Melbourne Cricket Ground,1
4675,South Africa,Pakistan,182,bat,Gaddafi Stadium,1
4676,India,New Zealand,142,bowl,SCG,1
4677,New Zealand,West Indies,157,bowl,Melbourne Cricket Ground,0
4678,Australia,Afghanistan,155,bowl,Gaddafi Stadium,0
4679,Bangladesh,South Africa,179,bat,Dubai International Stadium,1
4680,Afghanistan,South Africa,171,bowl,Eden Gardens,0
4681,Bangladesh,New Zealand,158,bat,SCG,1
4682,Sri Lanka,Bangladesh,177,bat,Old Trafford,1
4683,West Indies,Pakistan,167,bat,Eden Gardens,1
4684,New Zealand,Sri Lanka,208,bat,Wankhede Stadium,1
4685,India,Bangladesh,164,bat,Lord's,1
4686,Afghanistan,South Africa,130,bat,Wankhede Stadium,0
4687,Australia,South Africa,209,bat,Adelaide Oval,1
4688,Pakistan,Australia,169,bowl,Gaddafi Stadium,0
4689,South Africa,Afghanistan,167,bowl,Wankhede Stadium,1
4690,West Indies,New Zealand,147,bat,Eden Gardens,1
4691,West Indies,England,167,bowl,Old Trafford,1
4692,South Africa,Sri Lanka,184,bat,Pallekele International Cricket Stadium,1
4693,West Indies,South Africa,158,bat,SCG,0
4694,India,England,202,bat,Old Trafford,0
4695,South Africa,England,159,bowl,Old Trafford,1
4696,Sri Lanka,Bangladesh,171,bowl,Wankhede Stadium,0
4697,Sri Lanka,Bangladesh,166,bat,Dubai International Stadium,0
4698,South Africa,West Indies,194,bat,Gaddafi Stadium,1
4699,Bangladesh,Australia,176,bowl,Gaddafi Stadium,1
4700,Afghanistan,Sri Lanka,200,bowl,Old Trafford,0
4701,Australia,India,146,bowl,Adelaide Oval,1
4702,South Africa,Australia,198,bat,Wankhede Stadium,1
4703,India,Pakistan,173,bat,Wankhede Stadium,1
4704,West Indies,Pakistan,149,bowl,SCG,1
4705,India,Sri Lanka,168,bowl,Adelaide Oval,0
4706,New Zealand,Sri Lanka,137,bat,Gaddafi Stadium,0
4707,Australia,Pakistan,173,bat,Wankhede Stadium,1
4708,Bangladesh,India,109,bowl,Melbourne Cricket Ground,1
4709,Afghanistan,West Indies,139,bat,Lord's,0
4710,Afghanistan,England,188,bat,Pallekele International Cricket Stadium,1
4711,England,New Zealand,129,bat,Wankhede Stadium,0
4712,Bangladesh,Sri Lanka,189,bowl,Lord's,0
4713,West Indies,Sri Lanka,164,bowl,Gaddafi Stadium,0
4714,Afghanistan,West Indies,179,bowl,Eden Gardens,1
4715,Afghanistan,South Africa,239,bowl,Eden Gardens,0
4716,Bangladesh,New Zealand,203,bowl,Dubai International Stadium,0
4717,India,England,171,bowl,Eden Gardens,0
4718,India,England,155,bowl,Melbourne Cricket Ground,1
4719,Pakistan,New Zealand,173,bat,Old Trafford,1
4720,England,Pakistan,150,bowl,Gaddafi Stadium,1
4721,Pakistan,New Zealand,197,bowl,Eden Gardens,0
4722,England,Australia,157,bowl,Dubai International Stadium,1
4723,Bangladesh,New Zealand,198,bowl,Eden Gardens,0
4724,Australia,New Zealand,159,bowl,Gaddafi Stadium,1
4725,Afghanistan,India,181,bat,Adelaide Oval,1
4726,Pakistan,West Indies,114,bowl,Gaddafi Stadium,1
4727,Sri Lanka,West Indies,140,bowl,Gaddafi Stadium,1
4728,West Indies,Sri Lanka,143,bowl,Eden Gardens,1
4729,England,New Zealand,174,bowl,Old Trafford,0
4730,Pakistan,West Indies,236,bat,Old Trafford,1
4731,Pakistan,India,144,bowl,Gaddafi Stadium,0
4732,Afghanistan,West Indies,174,bowl,Eden Gardens,0
4733,West Indies,Australia,136,bat,Lord's,1
4734,West Indies,Sri Lanka,191,bat,Adelaide Oval,1
4735,Afghanistan,Bangladesh,121,bowl,Pallekele International Cricket Stadium,1
4736,India,Afghanistan,154,bowl,Old Trafford,1
4737,India,Bangladesh,151,bat,Old Trafford,0
4738,New Zealand,India,170,bat,Dubai International Stadium,1
4739,England,Sri Lanka,176,bat,Dubai International Stadium,1
4740,England,South Africa,159,bowl,Eden Gardens,1
4741,Bangladesh,Sri Lanka,193,bat,Pallekele International Cricket Stadium,1
4742,Sri Lanka,Bangladesh,150,bat,Eden Gardens,0
4743,Afghanistan,India,151,bowl,Old Trafford,1
4744,India,West Indies,207,bowl,Wankhede Stadium,0
4745,England,New Zealand,158,bat,Melbourne Cricket Ground,0
4746,England,West Indies,146,bowl,Lord's,1
4747,Pakistan,Australia,141,bowl,Wankhede Stadium,1
4748,England,Australia,165,bowl,Lord's,1
4749,West Indies,Afghanistan,208,bat,Adelaide Oval,1
4750,Sri Lanka,South Africa,165,bat,Adelaide Oval,0
4751,England,New Zealand,149,bowl,Gaddafi Stadium,1
4752,England,India,151,bat,Pallekele International Cricket Stadium,0
4753,New Zealand,West Indies,161,bowl,Eden Gardens,1
4754,New Zealand,West Indies,166,bowl,Melbourne Cricket Ground,0
4755,India,Afghanistan,153,bowl,Pallekele International Cricket Stadium,0
4756,Australia,Sri Lanka,172,bowl,Old Trafford,0
4757,India,South Africa,147,bat,Lord's,0
4758,South Africa,New Zealand,153,bat,Eden Gardens,0
4759,Bangladesh,Pakistan,227,bat,Adelaide Oval,1
4760,India,West Indies,198,bat,Old Trafford,1
4761,England,South Africa,159,bowl,Adelaide Oval,0
4762,Sri Lanka,South Africa,139,bowl,Gaddafi Stadium,1
4763,West Indies,India,195,bat,SCG,1
4764,New Zealand,Afghanistan,148,bat,SCG,1
4765,England,Pakistan,222,bat,Gaddafi Stadium,1
4766,Bangladesh,India,187,bowl,Lord's,0
4767,Bangladesh,England,161,bat,SCG,1
4768,Australia,West Indies,166,bat,Old Trafford,0
4769,Pakistan,West Indies,134,bowl,Eden Gardens,1
4770,South Africa,India,174,bowl,Pallekele International Cricket Stadium,0
4771,India,Bangladesh,189,bat,Old Trafford,1
4772,New Zealand,West Indies,212,bowl,Eden Gardens,0
4773,Afghanistan,New Zealand,136,bat,Gaddafi Stadium,0
4774,Australia,Afghanistan,148,bowl,SCG,1
4775,Afghanistan,Sri Lanka,172,bowl,Gaddafi Stadium,0
4776,West Indies,Bangladesh,129,bowl,Melbourne Cricket Ground,1
4777,New Zealand,Sri Lanka,165,bowl,Wankhede Stadium,1
4778,South Africa,India,169,bat,Melbourne Cricket Ground,0
4779,West Indies,India,214,bat,Adelaide Oval,1
4780,South Africa,India,155,bowl,Eden Gardens,0
4781,Pakistan,New Zealand,205,bowl,Old Trafford,1
4782,England,West Indies,203,bowl,Eden Gardens,0
4783,West Indies,Bangladesh,174,bat,Old Trafford,1
4784,Afghanistan,India,184,bat,Pallekele International Cricket Stadium,1
4785,Afghanistan,India,132,bat,Adelaide Oval,0
4786,Bangladesh,India,212,bat,Lord's,1
4787,England,West Indies,155,bat,Melbourne Cricket Ground,0
4788,Pakistan,Afghanistan,187,bowl,Lord's,1
4789,West Indies,India,136,bat,Pallekele International Cricket Stadium,0
4790,Australia,Afghanistan,170,bat,Gaddafi Stadium,0
4791,Bangladesh,Afghanistan,186,bowl,Dubai International Stadium,0
4792,Sri Lanka,Bangladesh,165,bowl,Eden Gardens,1
4793,Afghanistan,South Africa,189,bowl,Wankhede Stadium,0
4794,West Indies,England,151,bat,Eden Gardens,0
4795,Sri Lanka,India,195,bowl,Old Trafford,0
4796,India,Pakistan,168,bowl,Old Trafford,1
4797,South Africa,Pakistan,174,bowl,Wankhede Stadium,0
4798,Sri Lanka,England,201,bowl,Dubai International Stadium,0
4799,New Zealand,Sri Lanka,122,bowl,Adelaide Oval,1
4800,Pakistan,West Indies,193,bowl,Dubai International Stadium,0
4801,Bangladesh,England,166,bowl,Pallekele International Cricket Stadium,1
4802,Bangladesh,New Zealand,169,bowl,Melbourne Cricket Ground,0
4803,Bangladesh,Pakistan,185,bowl,Adelaide Oval,0
4804,India,England,177,bowl,Old Trafford,0
4805,South Africa,England,138,bat,Pallekele International Cricket Stadium,0
4806,India,England,164,bowl,Gaddafi Stadium,0
